,Life_Years,Costs,Util
107,12.20395771614537,104641.12473918416,7.219555585817465
108,12.203960519882687,104641.16066847472,7.219556979109754
109,12.203962992609899,104641.19273351217,7.219558199483259
110,12.203965178896688,104641.22117343386,7.219559276496057
111,12.203967091063431,104641.24568947703,7.219560226461643
112,12.203968785364626,104641.26772476599,7.219561061217021
113,12.203970268996178,104641.2871375122,7.219561789560382
114,12.203971578277113,104641.3038987998,7.219562440572279
115,12.20397273599561,104641.3188680427,7.219563012914654
116,12.203973748901513,104641.33183853065,7.219563516485324
117,12.203974647408515,104641.34344379346,7.219563960957539
118,12.203975440312792,104641.35370586129,7.219564352726438
119,12.20397613993041,104641.36276233566,7.219564698363768
120,12.203976757916339,104641.3707797246,7.219565003278579
121,12.203977307820569,104641.37807879018,7.219565270921092
122,12.203977789980756,104641.38442956336,7.219565506687899
123,12.203978213816805,104641.39002858275,7.219565713567957
124,12.203978583199746,104641.39490833557,7.219565893866989
125,12.203978909025375,104641.39919857394,7.219566053219951
126,12.20397919672621,104641.40300341652,7.2195661935564965
127,12.203979447574774,104641.40628497982,7.21956631671837
128,12.203979668162171,104641.40915252287,7.219566425427601
129,12.20397986193295,104641.41169423671,7.219566520412863
130,12.203980032616384,104641.41393492694,7.219566604040327
131,12.203980182583946,104641.41592197331,7.2195666771093086
132,12.203980314441997,104641.41767799655,7.21956674115558
133,12.203980430829693,104641.41923638857,7.219566797500201
134,12.203980533111658,104641.42060371296,7.219566847065099
135,12.2039806225298,104641.42179777937,7.219566890425141
136,12.203980700650495,104641.42284162653,7.219566928292532
137,12.203980769400783,104641.4237668666,7.219566961470516
138,12.20398082937805,104641.42456931694,7.219566990520152
139,12.203980881739765,104641.42526157536,7.219567016066505
140,12.203980927875223,104641.42587375222,7.219567038525325
141,12.20398096897138,104641.42639967217,7.219567058963727
142,12.203981005276802,104641.42686440622,7.219567077016813
143,12.203981037308164,104641.42727334316,7.2195670929688385
144,12.203981065277983,104641.42762627131,7.2195671069909135
