,Life_Years,Costs,Util
56,33.80354893766874,191427.88147407482,26.035169229841078
57,34.074516704570954,192077.41874918676,26.248650789600507
58,34.33929977066827,192710.04788683186,26.45732928517052
59,34.597766039671,193324.03809974535,26.66112852355432
60,34.850102559856865,193920.8976533903,26.86017120253623
61,35.0964705582852,194501.2502875856,27.05457752602853
62,35.33702797935449,195066.59641969777,27.244447369989743
63,35.57157162112451,195614.58703761705,27.42965546954865
64,35.8006096971309,196147.43374362343,27.610582778425613
65,36.02456297754001,196667.3049785672,27.78753542515303
66,36.24305840391204,197171.94885443972,27.96024382971341
67,36.45643260260365,197663.60095306314,28.128943308850715
68,36.6647159899445,198142.09126124033,28.29366091818458
69,36.86821754992755,198608.01405460568,28.4546427922918
70,37.06711581610593,199062.68059453298,28.61201048350205
71,37.26125137870091,199505.50574489133,28.765641610719445
72,37.450829227168875,199937.11535889714,28.915694167192846
73,37.63604553545408,200358.1053138726,29.062318916939045
74,37.81679966153742,200768.30198329245,29.20543361913528
75,37.993281002134566,201167.64912859755,29.34519789317071
76,38.16551898878338,201555.91708906315,29.481639983424124
77,38.33367024226447,201933.80013202483,29.614876187773348
78,38.49783766286756,202302.64485654738,29.74496530024152
79,38.6580781091512,202661.58208342025,29.871971843393737
80,38.81450471763599,203011.16300816875,29.995978574031795
81,38.96721620103857,203351.52687276548,30.117064851745088
82,39.11632297039765,203683.39902107752,30.235307886639514
83,39.261721903772234,204005.64233568104,30.350643286253995
84,39.4037667358856,204321.0933564575,30.463310601542013
85,39.542352415868685,204627.8588159472,30.573258634366535
86,39.67765890344923,204926.99154234264,30.680616824389624
87,39.81001678109729,205219.92257499424,30.785633370344314
88,39.93905935756902,205504.45245671552,30.888044576970103
89,40.064968237490056,205781.32917306226,30.98798723314651
90,40.18788667058728,206050.80272387638,31.085576279781097
91,40.30790795003207,206313.1977464093,31.180883118414577
92,40.42516525563231,206568.89286747287,31.274011505701736
93,40.5396922547357,206818.82743618,31.36497018834547
94,40.65147575046941,207062.29648259305,31.453762205604626
95,40.760686817132886,207299.91197869688,31.54051845664474
96,40.867521727665626,207532.4915744718,31.625386752126953
97,40.97183746169613,207759.24175587177,31.70826293104444
98,41.07383390893698,207981.19229546312,31.7892935354363
99,41.17342374676319,208197.81241828582,31.868416132578734
100,41.270628340967214,208408.77125144552,31.945655051118532
101,41.36549802655751,208614.82644450778,32.0210369656997
102,41.458172736808955,208815.79289737783,32.094682743494644
103,41.54866755580695,209011.61937060655,32.16660604854549
104,41.63700117232221,209202.28463889097,32.236822763036756
105,41.72324650647504,209388.2529540225,32.3053845720586
106,41.807530068799686,209569.90817057178,32.37238974375292
107,41.88991532589322,209747.64458382427,32.437883438747214
108,41.97035538246943,209921.37195228334,32.50182799321004
109,42.04894872352218,210090.97020786733,32.564308337233676
110,42.12559113602601,210256.09000913094,32.62524405307247
111,42.20048682358332,210417.88001958324,32.684783101973046
112,42.27361549412997,210575.76944322354,32.74291993899267
113,42.34514004715543,210730.27856687913,32.79978060232205
114,42.414993131657326,210881.23504348157,32.855311979598696
115,42.4832136456721,211028.55073273263,32.90954844968655
116,42.54982504479928,211172.43827109414,32.962505343370516
117,42.614822285679715,211312.91691631076,33.014177878281274
118,42.678227294645524,211449.51704911492,33.06459399679683
119,42.74008699737854,211582.51384059424,33.113787416502134
120,42.80049342136311,211712.40754265792,33.16182517424268
121,42.8595052965909,211839.29360552406,33.208754589589105
122,42.91704194595688,211962.71893808505,33.254517116219034
123,42.97317599470113,212083.1968226939,33.2991631858935
124,43.0279033438247,212200.3364810498,33.34269724626814
125,43.08135216397171,212314.72153378124,33.38521497340648
126,43.13345426845269,212425.82319159672,33.42666981445353
127,43.18436010051531,212534.64863829484,33.46716755194046
128,43.23411747061598,212641.09638485571,33.50675033957821
129,43.282718024528165,212745.31496106213,33.54540816795695
130,43.33016145907025,212846.95337306574,33.583147845591625
131,43.37648396181561,212946.20499484782,33.61999577966969
132,43.42172437789755,213043.269358795,33.65598049723157
133,43.465876010041505,213137.8801620328,33.691101749971374
134,43.50897135084029,213230.14635022165,33.72538460025243
135,43.55102677927435,213320.20610844693,33.758839953597516
136,43.59204871127408,213407.9545328942,33.79147530992835
137,43.6320670878433,213493.33068887217,33.82331699200397
138,43.67110773698732,213576.49288884987,33.85438343321353
139,43.70918530680105,213657.4445467176,33.88468684785988
140,43.74635774637932,213736.43099579652,33.91427087945669
141,43.78262807830098,213813.3479693557,33.94314016297661
142,43.81806411690945,213888.52384735428,33.97134493691668
143,43.85270625624859,213962.21746042586,33.99891384584851
144,43.88647038209049,214033.81179025111,34.02578878439222
