                             Age Comorbidity              Onset Age,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
66,0,0.006726,0.008554,0.010723,0.01147,0.013956,0.01715,0.017434,0.024852,0.027467,0.029942,0.032966,0.0344,0.038199,0.069116,0.075638,0.082721,0.090403,0.098721,0.107714,0.117419,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
67,0,0,0.007136,0.009078,0.011026,0.012232,0.014679,0.01729,0.022739,0.02546,0.028611,0.032931,0.03269,0.038116,0.044248,0.075638,0.082721,0.090403,0.098721,0.107714,0.117419,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
68,0,0,0,0.007958,0.009908,0.011702,0.014157,0.015041,0.020207,0.022152,0.026237,0.031578,0.034315,0.040024,0.046102,0.049256,0.082721,0.090403,0.098721,0.107714,0.117419,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
69,0,0,0,0,0.008808,0.010285,0.013155,0.014026,0.018874,0.020164,0.025083,0.030729,0.035101,0.039148,0.044878,0.045407,0.054525,0.090403,0.098721,0.107714,0.117419,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
70,0,0,0,0,0,0.008996,0.012323,0.013055,0.017445,0.018965,0.023056,0.027545,0.033259,0.038881,0.043781,0.047163,0.055137,0.055208,0.098721,0.107714,0.117419,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
71,0,0,0,0,0,0,0.010628,0.012071,0.015734,0.01769,0.020775,0.026465,0.030829,0.036665,0.043692,0.049883,0.056386,0.057652,0.063298,0.107714,0.117419,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
72,0,0,0,0,0,0,0,0.010964,0.015083,0.016739,0.01933,0.024486,0.027911,0.034801,0.042412,0.048946,0.055528,0.055516,0.062498,0.06937,0.117419,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
73,0,0,0,0,0,0,0,0,0.013161,0.016463,0.018019,0.022745,0.027426,0.031901,0.040168,0.047196,0.055976,0.058612,0.06513,0.074362,0.085071,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
74,0,0,0,0,0,0,0,0,0,0.014442,0.017407,0.021761,0.025437,0.029477,0.038199,0.043297,0.0506,0.058081,0.067238,0.077501,0.087055,0.100295,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
75,0,0,0,0,0,0,0,0,0,0,0.015225,0.020048,0.024002,0.028728,0.035453,0.041962,0.04838,0.056935,0.06881,0.074122,0.085891,0.103901,0.106803,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
76,0,0,0,0,0,0,0,0,0,0,0,0.016957,0.022307,0.027498,0.033438,0.038654,0.04549,0.052321,0.066341,0.077207,0.08727,0.100352,0.112717,0.123974,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
77,0,0,0,0,0,0,0,0,0,0,0,0,0.020487,0.025888,0.031104,0.036081,0.043784,0.049188,0.062192,0.073919,0.08935,0.10321,0.117109,0.13169,0.132974,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02257,0.028252,0.032914,0.04051,0.046024,0.05825,0.06765,0.08441,0.100598,0.115805,0.128212,0.147005,0.151191,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025322,0.031631,0.038487,0.043267,0.05252,0.064536,0.075239,0.099452,0.1131,0.128985,0.141828,0.152442,0.157345,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028164,0.036665,0.042421,0.050466,0.06059,0.074658,0.092182,0.108236,0.125735,0.14085,0.164361,0.153397,0.179852,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030465,0.042238,0.04804,0.059429,0.070394,0.091337,0.10007,0.120214,0.142764,0.157327,0.150322,0.17998,0.205591,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037057,0.044635,0.056515,0.067132,0.086376,0.093832,0.108965,0.133765,0.157676,0.156507,0.19563,0.213383,0.191293,0.260186,0.279329,0.29931,0.320086,0.341601
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039592,0.052556,0.062209,0.081166,0.089247,0.105617,0.124794,0.149022,0.159846,0.192551,0.213796,0.230601,0.207339,0.279329,0.29931,0.320086,0.341601
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045783,0.05744,0.073966,0.090333,0.09677,0.118447,0.141066,0.161438,0.192044,0.209879,0.228903,0.236404,0.276007,0.29931,0.320086,0.341601
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05039,0.070711,0.083675,0.093286,0.117671,0.131829,0.149467,0.183897,0.212796,0.234421,0.255767,0.267646,0.342965,0.320086,0.341601
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059857,0.079992,0.093437,0.109212,0.131812,0.147602,0.1749,0.206988,0.223198,0.245055,0.290342,0.319693,0.317884,0.341601
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068867,0.08738,0.110267,0.124317,0.135116,0.164577,0.198292,0.210925,0.238429,0.284895,0.287427,0.250252,0.245486
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077072,0.101207,0.117831,0.132416,0.163306,0.191188,0.202409,0.238043,0.276168,0.274347,0.284327,0.199744
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090987,0.11081,0.128131,0.15394,0.177936,0.196568,0.237244,0.260428,0.280691,0.29178,0.218025
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097891,0.118732,0.145415,0.177524,0.188495,0.213917,0.237485,0.279096,0.294148,0.249918
