                 Age Cohort              Age,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
66,0,0.013877,0.01745,0.017165,0.023134,0.028288,0.033643,0.044053,0.047194,0.047927,0.06176,0.054787,0.061967,0.087701,0.069116,0.075638,0.082721,0.090403,0.098721,0.107714,0.117419,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
67,0,0,0.013228,0.015402,0.021146,0.024079,0.029624,0.037179,0.039504,0.051812,0.052246,0.058377,0.059235,0.091761,0.091408,0.075638,0.082721,0.090403,0.098721,0.107714,0.117419,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
68,0,0,0,0.011678,0.016628,0.019105,0.024188,0.036643,0.032512,0.048352,0.058325,0.061379,0.062243,0.079402,0.067638,0.082829,0.082721,0.090403,0.098721,0.107714,0.117419,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
69,0,0,0,0,0.01512,0.019537,0.021916,0.032255,0.028719,0.040582,0.04977,0.058532,0.070144,0.087066,0.069763,0.087754,0.108013,0.090403,0.098721,0.107714,0.117419,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
70,0,0,0,0,0,0.017199,0.02084,0.02296,0.029398,0.041525,0.047121,0.050915,0.062777,0.077849,0.080444,0.085989,0.09699,0.123273,0.098721,0.107714,0.117419,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
71,0,0,0,0,0,0,0.017134,0.022137,0.026318,0.036794,0.042821,0.04182,0.0539,0.066388,0.079488,0.088528,0.108229,0.105145,0.112941,0.107714,0.117419,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
72,0,0,0,0,0,0,0,0.017962,0.026582,0.033812,0.037403,0.040031,0.052789,0.054766,0.081411,0.094977,0.112295,0.121057,0.141903,0.094126,0.117419,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
73,0,0,0,0,0,0,0,0,0.021488,0.03267,0.033331,0.039264,0.049378,0.055671,0.06476,0.083143,0.094761,0.091066,0.124924,0.125594,0.111627,0.127874,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
74,0,0,0,0,0,0,0,0,0,0.025593,0.027982,0.034082,0.044623,0.055518,0.058177,0.078336,0.098349,0.10117,0.115233,0.121527,0.144092,0.09402,0.139113,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
75,0,0,0,0,0,0,0,0,0,0,0.024256,0.029965,0.041005,0.047196,0.064915,0.073132,0.083278,0.089393,0.116613,0.124559,0.130323,0.175344,0.216488,0.151168,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
76,0,0,0,0,0,0,0,0,0,0,0,0.025584,0.037986,0.044214,0.055745,0.06904,0.08066,0.091763,0.115463,0.120302,0.144008,0.147823,0.188378,0.162685,0.164069,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
77,0,0,0,0,0,0,0,0,0,0,0,0,0.035491,0.038833,0.05226,0.062441,0.073155,0.086968,0.107444,0.117183,0.131979,0.127114,0.174695,0.199708,0.20189,0.17784,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032979,0.046148,0.063648,0.072874,0.083486,0.09847,0.098795,0.133366,0.1523,0.158723,0.202463,0.215094,0.258515,0.192501,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037924,0.051367,0.061776,0.077205,0.09736,0.097788,0.127908,0.152369,0.166778,0.204338,0.21981,0.287437,0.2631,0.208064,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048403,0.059024,0.064993,0.087762,0.097334,0.115125,0.137263,0.158153,0.18805,0.193895,0.199619,0.248165,0.357901,0.224537,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049943,0.060021,0.08297,0.089115,0.110496,0.133807,0.146157,0.188415,0.220581,0.251386,0.234007,0.3143,0.214908,0.241914,0.260186,0.279329,0.29931,0.320086,0.341601
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054368,0.080374,0.08709,0.116141,0.119362,0.145013,0.187549,0.206057,0.241698,0.199802,0.247539,0.274471,0.341274,0.260186,0.279329,0.29931,0.320086,0.341601
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065839,0.080361,0.103145,0.112101,0.146822,0.172766,0.179964,0.197997,0.209962,0.249458,0.312195,0.340114,0.407999,0.279329,0.29931,0.320086,0.341601
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070731,0.093038,0.122209,0.137378,0.158066,0.171768,0.189614,0.214279,0.262694,0.25702,0.344718,0.341693,0.279329,0.29931,0.320086,0.341601
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086037,0.111354,0.123155,0.135261,0.158068,0.20978,0.215349,0.257046,0.31299,0.298778,0.272451,0.248042,0.138462,0.320086,0.341601
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092621,0.117648,0.142258,0.14652,0.186826,0.15008,0.218905,0.333271,0.293076,0.265677,0.273277,0.251515,0.418182,0.341601
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109473,0.126713,0.137323,0.164603,0.175071,0.274372,0.297649,0.328267,0.326401,0.261286,0.278499,0.428571,0.341601
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1159,0.130388,0.149049,0.173518,0.222882,0.285405,0.272031,0.228564,0.316545,0.397366,0.208271,0.746032
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123802,0.164551,0.153176,0.230011,0.25249,0.248061,0.288012,0.305858,0.372885,0.265882,0.615385
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165737,0.182465,0.236821,0.213332,0.226885,0.309951,0.391808,0.320996,0.2,0.4375
